categoria,vendedor_link,especificacoes,vendedor,fabricante,preco,modelo,local
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=d405eeace0695af1d1b5a173b8ae1a85,"Processador Intel Core i5 4430 (Haswell), Quad-Core, 3.0GHz (3.2GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm 
          ,
          ,
          ,

         ","Treze Tech,
         3315-1885",Intel,"
			R$ 579,00
         ","
         Core i5-4430 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Cachambi"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=4c011bce71e4d1bbed8329179e9dc722,"Processador Intel Core i5 4430 (Haswell), Quad-Core, 3.0GHz (3.2GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm 
          ,
          ,
          ,

         ","Tutto Informática,
         (21) 3177-3069",Intel,"
			R$ 579,00
         ","
         Core i5-4430 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Cachambi"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=4cb44ddf8b9f8fa74ce7dbe1580a04b5,"Processador Intel Core i5 4460 (Haswell), Quad-Core, 3.2GHz (3.4GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm.
          ,
          ,
          ,

         ","LLR ,
         (21) 3411-6826",Intel,"
			R$ 580,00
         ","
         Core i5-4460 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Barra da Tijuca"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kit Dual Channel HyperX 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop
          ,
          ,
          ,

         ","Lacosta Informática,
         2220-6503",Kingston,"
			R$ 545,00
         ","
         KHX18C10K2/16 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"16GB 1600MHz DDR3 Non-ECC CL9 DIMM (2 X 8GB) HyperX Beast, Standard 1024M X 64 Non-ECC 1600MHz 240-pin Unbuffered DIMM (DDR3, 1.5V, CL9, FBGA, Gold).
          ,
          ,
          ,

         ","Lacosta Informática,
         2220-6503",Kingston,"
			R$ 560,00
         ","
         KHX16C9T3K2/16X - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kit Dual Channel 16GB (2 x 8GB), X.M.P., 240-Pin DDR3, SDRAM DDR3 2133, 1.65V, CL11, FBGA, Gold. 
          ,
          ,
          ,

         ","Lacosta Informática,
         2220-6503",Kingston,"
			R$ 590,00
         ","
         KHX21C11T2K2/16X - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=70a1aee6bdfa3b74e75f8fd06e01aefb,"Memória de 8GB 1600MHz DDR3 ECC CL11 DIMM w/TS, Standard 1G X 72 ECC 1600MHz 240-pin Unbuffered DIMM (DDR3, 1.5V, CL11, FBGA, Gold)
          ,
          ,
          ,

         ","M@X,
         (21)2240-0034",Kingston,"
			R$ 600,00
         ","
         KVR16E11/8 - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=6ec2c7bbb2fa776944f3c62f390c16dc,"Memória HyperX Fury White Series 16GB (2X8GB) 240-Pin DDR3 SDRAM DDR3 1866MHz 
          ,
          ,
          ,

         ","Infolux,
         (21)2262-2107",Kingston,"
			R$ 600,00
         ","
         HX318C10FWK2/16 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=6ec2c7bbb2fa776944f3c62f390c16dc,"Memória HyperX Fury Red Series 16GB (2x 8GB) 240-Pin DDR3 SDRAM DDR3 1866.
          ,
          ,
          ,

         ","Infolux,
         (21)2262-2107",Kingston,"
			R$ 600,00
         ","
         HX318C10FRK2/16 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kit Dual Channel HyperX 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 Desktop
          ,
          ,
          ,

         ","Lacosta Informática,
         2220-6503",Kingston,"
			R$ 545,00
         ","
         KHX18C10K2/16 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"16GB 1600MHz DDR3 Non-ECC CL9 DIMM (2 X 8GB) HyperX Beast, Standard 1024M X 64 Non-ECC 1600MHz 240-pin Unbuffered DIMM (DDR3, 1.5V, CL9, FBGA, Gold).
          ,
          ,
          ,

         ","Lacosta Informática,
         2220-6503",Kingston,"
			R$ 560,00
         ","
         KHX16C9T3K2/16X - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kit Dual Channel 16GB (2 x 8GB), X.M.P., 240-Pin DDR3, SDRAM DDR3 2133, 1.65V, CL11, FBGA, Gold. 
          ,
          ,
          ,

         ","Lacosta Informática,
         2220-6503",Kingston,"
			R$ 590,00
         ","
         KHX21C11T2K2/16X - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=6ec2c7bbb2fa776944f3c62f390c16dc,"Memória HyperX Fury Red Series 16GB (2x 8GB) 240-Pin DDR3 SDRAM DDR3 1866.
          ,
          ,
          ,

         ","Infolux,
         (21)2262-2107",Kingston,"
			R$ 600,00
         ","
         HX318C10FRK2/16 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=6ec2c7bbb2fa776944f3c62f390c16dc,"Memória Kit Dual Channel HyperX Fury Blue Series 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866.
          ,
          ,
          ,

         ","Infolux,
         (21)2262-2107",Kingston,"
			R$ 600,00
         ","
         HX318C10FK2/16 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=70a1aee6bdfa3b74e75f8fd06e01aefb,"Memória de 8GB 1600MHz DDR3 ECC CL11 DIMM w/TS, Standard 1G X 72 ECC 1600MHz 240-pin Unbuffered DIMM (DDR3, 1.5V, CL11, FBGA, Gold)
          ,
          ,
          ,

         ","M@X,
         (21)2240-0034",Kingston,"
			R$ 600,00
         ","
         KVR16E11/8 - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=356fb70b5c98005bb69d13be9c30e18b,"Processador Intel Core i5 4570 (Haswell), Quad-Core, 3.2GHz (3.6GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm. 
          ,
          ,
          ,

         ","Siloe Informática,
         (21) 3336-2730",Intel,"
			R$ 630,00
         ","
         Core i5-4570 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Bangu"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=bc0820de2ff782a40aa17a4acdce4c17,"Processador Intel Core i5-4670 Haswell 3.4GHz LGA 1150 84W Quad-Core Desktop Processor Intel HD Graphics 
          ,
          ,
          ,

         ","CNTech,
         (21)2220-6688",Intel,"
			R$ 630,00
         ","
         Core i5-4670 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=cb4eefcf5f88cf3ac023912645185025,"Processador Intel Core i5-4670 Haswell 3.4GHz LGA 1150 84W Quad-Core Desktop Processor Intel HD Graphics 
          ,
          ,
          ,

         ","QueroPreço,
         (21)2217-4310 ",Intel,"
			R$ 631,00
         ","
         Core i5-4670 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=104507a7e9900eacc32a3d6dd5f7d02a,"Processador Intel Core i5-4670 Haswell 3.4GHz LGA 1150 84W Quad-Core Desktop Processor Intel HD Graphics 
          ,
          ,
          ,

         ","FS Brothers Av Central,
         (21)2210-7449",Intel,"
			R$ 631,00
         ","
         Core i5-4670 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=6ec2c7bbb2fa776944f3c62f390c16dc,"Processador Intel Core i5-4670 Haswell 3.4GHz LGA 1150 84W Quad-Core Desktop Processor Intel HD Graphics 
          ,
          ,
          ,

         ","Infolux,
         (21)2262-2107",Intel,"
			R$ 632,00
         ","
         Core i5-4670 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=d530948a3499ed680c2cffffda9e6c83,"Processador Intel Core i5 4570 (Haswell), Quad-Core, 3.2GHz (3.6GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm. 
          ,
          ,
          ,

         ","MCC,
         (21) 2446-1505",Intel,"
			R$ 645,00
         ","
         Core i5-4570 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Freguesia"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=1df216592ba519f7633908ce2424ba87,"Processador Intel Core i5 4570 (Haswell), Quad-Core, 3.2GHz (3.6GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm. 
          ,
          ,
          ,

         ","Info X,
         (21) 3329-6141 ",Intel,"
			R$ 646,90
         ","
         Core i5-4570 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Barra da Tijuca"
Processadores,http://www.boadica.com.br/detalhevendedor.asp?codigo=98deca39142df17b5490b0238c4a95a0,"Processador Intel Core i5 4570 (Haswell), Quad-Core, 3.2GHz (3.6GHz Turbo Boost) 4 x 256KB L2 Cache 6MB L3 Cache LGA 1150 84W, 22 Nm. 
          ,
          ,
          ,

         ","Trevo Informática,
         (21) 2653-1564",Intel,"
			R$ 649,90
         ","
         Core i5-4570 - BOX,
          , 

         ,
,
         ,
         ","Duque de Caxias / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=bbc3cb9f8157afce0f4ef6eb71c28ac3,"Memória Kingston 8GB 240-Pin DDR3 SDRAM DDR3 1600 Desktop 
          ,
          ,
          ,

         ","Preçotimo,
         (21) 3529-1684",Kingston,"
			R$ 219,00
         ","
         KVR16N11/8,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=356fb70b5c98005bb69d13be9c30e18b,"8GB 1333MHz DDR3 Non-ECC CL9 DIMM, Standard 52M X 64 Non - ECC 1333MHz 240-pin Unbuffered DIMM (SDRAM-DDR3, 1.5V, CL9, FBGA, Gold).
          ,
          ,
          ,

         ","Siloe Informática,
         (21) 3336-2730",Kingston,"
			R$ 219,90
         ","
         KVR1333D3N9/8G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Bangu"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=56c07e0fadf3cf882191d8d83506c1c5,"Memória Kingston 8GB 240-Pin DDR3 SDRAM DDR3 1600 Desktop 
          ,
          ,
          ,

         ","Blessed Store,
         (21) 3527-4345",Kingston,"
			R$ 219,98
         ","
         KVR16N11/8 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=d1c47d2efb93da5f01f41ebf810bea7f,"Memória Kingston 8GB 240-Pin DDR3 SDRAM DDR3 1600 Desktop 
          ,
          ,
          ,

         ","D tudo um pouco digital,
         (21) 2524-6148",Kingston,"
			R$ 219,99
         ","
         KVR16N11/8 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=16ccfefbbd797d6e8820a88b1002ef41,"8GB 1333MHz DDR3 Non-ECC CL9 DIMM, Standard 52M X 64 Non - ECC 1333MHz 240-pin Unbuffered DIMM (SDRAM-DDR3, 1.5V, CL9, FBGA, Gold).
          ,
          ,
          ,

         ","Info 2000,
         (21) 3325-8226",Kingston,"
			R$ 220,00
         ","
         KVR1333D3N9/8G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Barra da Tijuca"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=5f798d75877dc99e7742b4e45dcfa625,"4GB 1333MHz DDR3 ECC Reg w/Parity CL9 DIMM Dual Rank, x4 w/Therm Sen, Standard 512M X 72 ECC 1333MHz 240-pin Registered DIMM (DDR3, 1.5V, CL9, FBGA, Gold) 
          ,
          ,
          ,

         ","SL Computadores,
         (21)3249-7503 ",Kingston,"
			R$ 220,00
         ","
         KVR1333D3D4R9S/4G,
         ,
,
         ,
         ","Duque de Caxias / RJ,Bar dos Cavalheiros"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=bc0820de2ff782a40aa17a4acdce4c17,"4GB 1333MHz DDR3 ECC Reg CL9 DIMM DR x8 w/TS, Standard 512M X 72 ECC 1333MHz 240-pin Registered DIMM (DDR3, 1.5V, CL9, FBGA, Gold) 
          ,
          ,
          ,

         ","CNTech,
         (21)2220-6688",Kingston,"
			R$ 220,00
         ","
         KVR1333D3D8R9S/4G - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=4cb44ddf8b9f8fa74ce7dbe1580a04b5,"8GB 1333MHz DDR3 Non-ECC CL9 DIMM, Standard 52M X 64 Non - ECC 1333MHz 240-pin Unbuffered DIMM (SDRAM-DDR3, 1.5V, CL9, FBGA, Gold).
          ,
          ,
          ,

         ","LLR ,
         (21) 3411-6826",Kingston,"
			R$ 220,00
         ","
         KVR1333D3N9/8G,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Barra da Tijuca"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Memória HyperX Fury Black Series 4GB 240-Pin DDR3 SDRAM DDR3 1600
          ,
          ,
          ,

         ","Mr Bios ,
         (21) 2262-2640",Kingston,"
			R$ 180,00
         ","
         HX316C10FB/4 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Memória HyperX Blu 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop
          ,
          ,
          ,

         ","Mr Bios ,
         (21) 2262-2640",Kingston,"
			R$ 195,00
         ","
         KHX1600C9D3B1/4G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=73d74304c26591d28500bd465adb274e,"Memória Kingston 4GB 240-Pin DDR3 SDRAM ECC Unbuffered DDR3 1600 (PC3 12800)
          ,
          ,
          ,

         ","Smartbuy,
         (21) 2220-5870",Kingston,"
			R$ 199,99
         ","
         KVR16E11S8/4 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=70a1aee6bdfa3b74e75f8fd06e01aefb,"Memória Kingston HyperX Black Series 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800)
          ,
          ,
          ,

         ","M@X,
         (21)2240-0034",Kingston,"
			R$ 200,00
         ","
         KHX16C9B1B/4 - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Memória Kingston 4GB 240-Pin DDR3 SDRAM ECC Unbuffered DDR3 1600 (PC3 12800)
          ,
          ,
          ,

         ","Mr Bios ,
         (21) 2262-2640",Kingston,"
			R$ 200,00
         ","
         KVR16E11S8/4 - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=24c3ef398d2fa34d9f7e4781794e5a53,"8GB 1333MHz DDR3 Non-ECC CL9 DIMM, Standard 52M X 64 Non - ECC 1333MHz 240-pin Unbuffered DIMM (SDRAM-DDR3, 1.5V, CL9, FBGA, Gold).
          ,
          ,
          ,

         ","Gabi Info,
         (21) 3197-0620",Kingston,"
			R$ 204,60
         ","
         KVR1333D3N9/8G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=3c51e204293e9b61c63a30f928801c2d,"8GB 1333MHz DDR3 Non-ECC CL9 DIMM, Standard 52M X 64 Non - ECC 1333MHz 240-pin Unbuffered DIMM (SDRAM-DDR3, 1.5V, CL9, FBGA, Gold).
          ,
          ,
          ,

         ","Infoheavy 1020 ,
         (21) 3126-2177",Kingston,"
			R$ 204,60
         ","
         KVR1333D3N9/8G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=104507a7e9900eacc32a3d6dd5f7d02a,"4GB 1600MHz DDR3 Non-ECC CL9 DIMM, Standard 512K X 64 Non-ECC 1600MHz 240-pin Unbuffered DIMM (DDR3, 1.65V, CL9, FBGA, Gold)
          ,
          ,
          ,

         ","FS Brothers Av Central,
         (21)2210-7449",Kingston,"
			R$ 165,00
         ","
         KHX1600C9D3/4G - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Centro"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=11c01d343d9b718217a08e3c22d0d9ad,"Memória HyperX Blu 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop
          ,
          ,
          ,

         ","Flying Computer,
         (21) 2431-2573",Kingston,"
			R$ 165,00
         ","
         KHX1600C9D3B1/4G - BOX,
          , 

         ,
,
         ,
         ","Rio de Janeiro / RJ,Barra da Tijuca"
Memória,http://www.boadica.com.br/detalhevendedor.asp?codigo=11c01d343d9b718217a08e3c22d0d9ad,"4GB 1600MHz DDR3 Non-ECC CL9 DIMM, Standard 512K X 64 Non-ECC 1600MHz 240-pin Unbuffered DIMM (DDR3, 1.65V, CL9, FBGA, Gold)
          ,
          ,
          ,

         ","Flying Computer,
         (21) 2431-2573",Kingston,"
			R$ 165,00
         ","
         KHX1600C9D3/4G - BOX,
         ,
,
         ,
         ","Rio de Janeiro / RJ,Barra da Tijuca"
